Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
CG7514,FBgn0035567,,,,,FBgn0035567,CG7514
CG7550,FBgn0035839,,,,,FBgn0035839,CG7550
CG7551,FBgn0036161,,,,,FBgn0036161,CG7551
CG7560,FBgn0036157,,,,,FBgn0036157,CG7560
CG7579,FBgn0036528,,,,,FBgn0036528,CG7579
CG7582,FBgn0039681,,,,,FBgn0039681,CG7582
CG7601,FBgn0027583,,,,,FBgn0027583,CG7601
CG7675,FBgn0038610,,,,,FBgn0038610,CG7675
CG7685,FBgn0038619,,,,,FBgn0038619,CG7685
CG7708,FBgn0038641,,,,,FBgn0038641,ChT
CG7714,FBgn0038645,,,,,FBgn0038645,CG7714
CG7715,FBgn0038646,,,,,FBgn0038646,CG7715
CG7718,FBgn0038649,,,,,FBgn0038649,CG7718
CG7720,FBgn0038652,,,,,FBgn0038652,CG7720
CG7724,FBgn0036698,,,,,FBgn0036698,CG7724
CG7741,FBgn0033615,,,,,FBgn0033615,CG7741
CG7755,FBgn0034105,,,,,FBgn0034105,CG7755
CG7766,FBgn0030087,,,,,FBgn0030087,CG7766
CG7789,FBgn0039698,,,,,FBgn0039698,CG7789
CG7834,FBgn0039697,,,,,FBgn0039697,CG7834
CG7840,FBgn0032014,,,,,FBgn0032014,CG7840
CG7848,FBgn0034127,,,,,FBgn0034127,CG7848
CG7860,FBgn0030653,,,,,FBgn0030653,CG7860
CG7881,FBgn0033048,,,,,FBgn0033048,CG7881
CG7882,FBgn0033047,,,,,FBgn0033047,CG7882
CG7888,FBgn0036116,,,,,FBgn0036116,CG7888
CG7920,FBgn0039737,,,,,FBgn0039737,CG7920
CG7956,FBgn0038890,,,,,FBgn0038890,CG7956
CG7985,FBgn0028499,,,,,FBgn0028499,CG7985
CG7997,FBgn0034117,,,,,FBgn0034117,CG7997
CG8008,FBgn0033387,,,,,FBgn0033387,CG8008
CG8009,FBgn0036090,,,,,FBgn0036090,CG8009
CG8026,FBgn0033391,,,,,FBgn0033391,CG8026
CG8028,FBgn0031010,,,,,FBgn0031010,CG8028
CG8034,FBgn0031011,,,,,FBgn0031011,CG8034
CG8036,FBgn0037607,,,,,FBgn0037607,CG8036
CG8043,FBgn0037610,,,,,FBgn0037610,CG8043
CG8046,FBgn0033388,,,,,FBgn0033388,CG8046
CG8051,FBgn0031012,,,,,FBgn0031012,CG8051
CG8067,FBgn0033891,,,,,FBgn0033891,CG8067
CG8080,FBgn0033373,,,,,FBgn0033373,CG8080
CG8093,FBgn0033999,,,,,FBgn0033999,CG8093
CG8097,FBgn0030660,,,,,FBgn0030660,CG8097
CG8112,FBgn0037612,,,,,FBgn0037612,CG8112
CG8132,FBgn0037687,,,,,FBgn0037687,CG8132
CG8192,FBgn0034030,,,,,FBgn0034030,CG8192
CG8199,FBgn0037709,,,,,FBgn0037709,CG8199
CG8207,FBgn0034035,,,,,FBgn0034035,CG8207
CG8249,FBgn0034045,,,,,FBgn0034045,CG8249
CG8298,FBgn0033673,,,,,FBgn0033673,CG8298
CG8303,FBgn0034143,,,,,FBgn0034143,CG8303
CG8306,FBgn0034142,,,,,FBgn0034142,CG8306
CG8311,FBgn0034141,,,,,FBgn0034141,CG8311
CG8349,FBgn0032003,,,,,FBgn0032003,CG8349
CG8353,FBgn0032002,,,,,FBgn0032002,CG8353
CG8360,FBgn0032001,,,,,FBgn0032001,CG8360
CG8389,FBgn0034063,,,,,FBgn0034063,CG8389
CG8412,FBgn0037743,,,,,FBgn0037743,Alg12
CG8468,FBgn0033913,,,,,FBgn0033913,CG8468
CG8475,FBgn0031995,,,,,FBgn0031995,CG8475
CG8517,FBgn0034472,,,,,FBgn0034472,CG8517
CG8525,FBgn0033735,,,,,FBgn0033735,Dera
CG8526,FBgn0037759,,,,,FBgn0037759,CG8526
CG8534,FBgn0037761,,,,,FBgn0037761,CG8534
CG8602,FBgn0035763,,,,,FBgn0035763,mrva
CG8613,FBgn0033924,,,,,FBgn0033924,CG8613
CG8630,FBgn0038130,,,,,FBgn0038130,CG8630
CG8646,FBgn0033763,,,,,FBgn0033763,CG8646
CG8654,FBgn0034479,,,,,FBgn0034479,CG8654
CG8665,FBgn0032945,,,,,FBgn0032945,CG8665
CG8745,FBgn0036381,,,,,FBgn0036381,CG8745
CG8757,FBgn0036380,,,,,FBgn0036380,CG8757
CG8768,FBgn0033769,,,,,FBgn0033769,CG8768
CG8778,FBgn0033761,,,,,FBgn0033761,CG8778
CG8785,FBgn0033760,,,,,FBgn0033760,CG8785
CG8814,FBgn0031478,,,,,FBgn0031478,CG8814
CG8834,FBgn0033733,,,,,FBgn0033733,CG8834
CG8839,FBgn0033717,,,,,FBgn0033717,CG8839
CG8888,FBgn0033679,,,,,FBgn0033679,CG8888
CG8891,FBgn0031663,,,,,FBgn0031663,CG8891
CG8925,FBgn0038404,,,,,FBgn0038404,CG8925
CG8963,FBgn0034181,,,,,FBgn0034181,CG8963
CG8993,FBgn0035334,,,,,FBgn0035334,CG8993
CG9004,FBgn0035336,,,,,FBgn0035336,CG9004
CG9008,FBgn0028540,,,,,FBgn0028540,CG9008
CG9010,FBgn0034173,,,,,FBgn0034173,CG9010
CG9065,FBgn0030610,,,,,FBgn0030610,CG9065
CG9149,FBgn0035203,,,,,FBgn0035203,CG9149
CG9150,FBgn0031775,,,,,FBgn0031775,CG9150
CG9205,FBgn0035181,,,,,FBgn0035181,CG9205
CG9213,FBgn0030655,,,,,FBgn0030655,CG9213
CG9220,FBgn0030662,,,,,FBgn0030662,Chsy
CG9248,FBgn0032923,,,,,FBgn0032923,Pld3
CG9249,FBgn0032922,,,,,FBgn0032922,Coq3
CG9254,FBgn0028513,,,,,FBgn0028513,CG9254
CG9265,FBgn0032910,,,,,FBgn0032910,CG9265
CG9302,FBgn0032514,,,,,FBgn0032514,CG9302
CG9314,FBgn0032061,,,,,FBgn0032061,CG9314
CG9360,FBgn0030332,,,,,FBgn0030332,CG9360
CG9384,FBgn0036446,,,,,FBgn0036446,Mgat4a
CG9389,FBgn0037064,,,,,FBgn0037064,CG9389
CG9391,FBgn0037063,,,,,FBgn0037063,CG9391
CG9394,FBgn0034588,,,,,FBgn0034588,CG9394
CG9410,FBgn0033086,,,,,FBgn0033086,CG9410
CG9413,FBgn0030574,,,,,FBgn0030574,sbm
CG9436,FBgn0033101,,,,,FBgn0033101,CG9436
CG9449,FBgn0036875,,,,,FBgn0036875,CG9449
CG9451,FBgn0036876,,,,,FBgn0036876,CG9451
CG9452,FBgn0036877,,,,,FBgn0036877,CG9452
CG9458,FBgn0037765,,,,,FBgn0037765,CG9458
CG9459,FBgn0037764,,,,,FBgn0037764,CG9459
CG9471,FBgn0037749,,,,,FBgn0037749,CG9471
CG9485,FBgn0034618,,,,,FBgn0034618,CG9485
CG9503,FBgn0030598,,,,,FBgn0030598,CG9503
CG9510,FBgn0032076,,,,,FBgn0032076,Argl
CG9512,FBgn0030593,,,,,FBgn0030593,CG9512
CG9514,FBgn0030592,,,,,FBgn0030592,CG9514
CG9515,FBgn0032077,,,,,FBgn0032077,CG9515
CG9518,FBgn0030590,,,,,FBgn0030590,CG9518
CG9519,FBgn0030589,,,,,FBgn0030589,CG9519
CG9521,FBgn0030588,,,,,FBgn0030588,CG9521
CG9522,FBgn0030587,,,,,FBgn0030587,CG9522
CG9527,FBgn0031813,,,,,FBgn0031813,CG9527
CG9547,FBgn0031824,,,,,FBgn0031824,CG9547
CG9550,FBgn0031826,,,,,FBgn0031826,CG9550
CG9577,FBgn0031092,,,,,FBgn0031092,CG9577
CG9582,FBgn0032090,,,,,FBgn0032090,CG9582
CG9589,FBgn0038361,,,,,FBgn0038361,Uros2
CG9601,FBgn0037578,,,,,FBgn0037578,PNKP
CG9629,FBgn0036857,,,,,FBgn0036857,Aldh7A1
CG9657,FBgn0029950,,,,,FBgn0029950,CG9657
CG9674,FBgn0036663,,,,,FBgn0036663,CG9674
CG9698,FBgn0039784,,,,,FBgn0039784,CG9698
CG9701,FBgn0036659,,,,,FBgn0036659,CG9701
CG9706,FBgn0036662,,,,,FBgn0036662,CG9706
CG9743,FBgn0039756,,,,,FBgn0039756,CG9743
CG9747,FBgn0039754,,,,,FBgn0039754,CG9747
CG9784,FBgn0030761,,,,,FBgn0030761,CG9784
CG9801,FBgn0037623,,,,,FBgn0037623,CG9801
CG9804,FBgn0037251,,,,,FBgn0037251,CG9804
CG9825,FBgn0034783,,,,,FBgn0034783,CG9825
CG9826,FBgn0034784,,,,,FBgn0034784,CG9826
CG9864,FBgn0034490,,,,,FBgn0034490,CG9864
CG9886,FBgn0031428,,,,,FBgn0031428,CG9886
CG9961,FBgn0031451,,,,,FBgn0031451,CG9961
CG9993,FBgn0034553,,,,,FBgn0034553,CG9993
ChAT,FBgn0000303,,,,,FBgn0000303,ChAT
chico,FBgn0024248,,,,,FBgn0024248,chico
chk,FBgn0033095,,,,,FBgn0033095,chk
ChLD3,FBgn0032598,,,,,FBgn0032598,ChLD3
Chrac-14,FBgn0043002,,,,,FBgn0043002,Chrac-14
Chs2,FBgn0029091,,,,,FBgn0029091,Chs2
Cht10,FBgn0250907,,,,,FBgn0250907,Cht10
Cht11,FBgn0029913,,,,,FBgn0029913,Cht11
Cht12,FBgn0050293,,,,,FBgn0050293,Cht12
Cht2,FBgn0022702,,,,,FBgn0022702,Cht2
Cht4,FBgn0022700,,,,,FBgn0022700,Cht4
Cht5,FBgn0038180,,,,,FBgn0038180,Cht5
Cht6,FBgn0263132,,,,,FBgn0263132,Cht6
Cht7,FBgn0035398,,,,,FBgn0035398,Cht7
Cht8,FBgn0034580,,,,,FBgn0034580,Cht8
Cht9,FBgn0034582,,,,,FBgn0034582,Cht9
CIA30,FBgn0039689,,,,,FBgn0039689,CIA30
cin,FBgn0000316,,,,,FBgn0000316,cin
ckd,FBgn0035427,,,,,FBgn0035427,ckd
Cln7,FBgn0035767,,,,,FBgn0035767,Cln7
CLS,FBgn0039360,,,,,FBgn0039360,CLS
cn,FBgn0000337,,,,,FBgn0000337,cn
cN-IIIB,FBgn0034988,,,,,FBgn0034988,cN-IIIB
colt,FBgn0019830,,,,,FBgn0019830,colt
conv,FBgn0261269,,,,,FBgn0261269,conv
Coprox,FBgn0021944,,,,,FBgn0021944,Coprox
Coq2,FBgn0037574,,,,,FBgn0037574,Coq2
COQ7,FBgn0029502,,,,,FBgn0029502,Coq7
Coq8,FBgn0052649,,,,,FBgn0052649,Coq8
COX4,FBgn0032833,,,,,FBgn0032833,COX4
COX4L,FBgn0033020,,,,,FBgn0033020,COX4L
COX5A,FBgn0019624,,,,,FBgn0019624,COX5A
COX5B,FBgn0031830,,,,,FBgn0031830,COX5B
COX5BL,FBgn0031831,,,,,FBgn0031831,COX5BL
COX6AL,FBgn0050093,,,,,FBgn0050093,COX6AL
COX6B,FBgn0031066,,,,,FBgn0031066,COX6B
COX7A,FBgn0040529,,,,,FBgn0040529,COX7A
COX7AL,FBgn0037579,,,,,FBgn0037579,COX7AL
COX7C,FBgn0040773,,,,,FBgn0040773,COX7C
COX8,FBgn0263911,,,,,FBgn0263911,COX8
Cpr,FBgn0015623,,,,,FBgn0015623,Cpr
CPT2,FBgn0035383,,,,,FBgn0035383,CPT2
CR7448,FBgn0037143,,,,,FBgn0037143,CR7448
Cralbp,FBgn0035636,,,,,FBgn0035636,Cralbp
CRAT,FBgn0037440,,,,,FBgn0037440,CRAT
CRMP,FBgn0023023,,,,,FBgn0023023,CRMP
crq,FBgn0015924,,,,,FBgn0015924,crq
Crtc,FBgn0036746,,,,,FBgn0036746,Crtc
Csas,FBgn0052220,,,,,FBgn0052220,Csas
Ctl1,FBgn0035523,,,,,FBgn0035523,Ctl1
Ctl2,FBgn0039637,,,,,FBgn0039637,Ctl2
CTPsyn,FBgn0266452,,,,,FBgn0266452,CTPsyn
Cubn,FBgn0052702,,,,,FBgn0052702,Cubn
Cyp12a4,FBgn0038681,,,,,FBgn0038681,Cyp12a4
Cyp12a5,FBgn0038680,,,,,FBgn0038680,Cyp12a5
Cyp12b2,FBgn0034387,,,,,FBgn0034387,Cyp12b2
Cyp12c1,FBgn0036806,,,,,FBgn0036806,Cyp12c1
Cyp12d1-d,FBgn0053503,,,,,FBgn0053503,Cyp12d1-d
Cyp12d1-p,FBgn0050489,,,,,FBgn0050489,Cyp12d1-p
Cyp12e1,FBgn0037817,,,,,FBgn0037817,Cyp12e1
Cyp18a1,FBgn0010383,,,,,FBgn0010383,Cyp18a1
Cyp28a5,FBgn0028940,,,,,FBgn0028940,Cyp28a5
Cyp28c1,FBgn0030339,,,,,FBgn0030339,Cyp28c1
Cyp28d1,FBgn0031689,,,,,FBgn0031689,Cyp28d1
Cyp28d2,FBgn0031688,,,,,FBgn0031688,Cyp28d2
Cyp301a1,FBgn0033753,,,,,FBgn0033753,Cyp301a1
Cyp303a1,FBgn0001992,,,,,FBgn0001992,Cyp303a1
Cyp304a1,FBgn0038095,,,,,FBgn0038095,Cyp304a1
Cyp305a1,FBgn0036910,,,,,FBgn0036910,Cyp305a1
Cyp308a1,FBgn0030949,,,,,FBgn0030949,Cyp308a1
Cyp309a1,FBgn0031432,,,,,FBgn0031432,Cyp309a1
Cyp309a2,FBgn0041337,,,,,FBgn0041337,Cyp309a2
Cyp310a1,FBgn0032693,,,,,FBgn0032693,Cyp310a1
Cyp311a1,FBgn0030367,,,,,FBgn0030367,Cyp311a1
Cyp312a1,FBgn0036778,,,,,FBgn0036778,Cyp312a1
Cyp313a1,FBgn0038236,,,,,FBgn0038236,Cyp313a1
Cyp313a2,FBgn0038006,,,,,FBgn0038006,Cyp313a2
Cyp313a3,FBgn0038007,,,,,FBgn0038007,Cyp313a3
Cyp313a4,FBgn0038076,,,,,FBgn0038076,Cyp313a4
Cyp313a5,FBgn0038005,,,,,FBgn0038005,Cyp313a5
Cyp313b1,FBgn0037601,,,,,FBgn0037601,Cyp313b1
Cyp316a1,FBgn0035790,,,,,FBgn0035790,Cyp316a1
Cyp317a1,FBgn0033982,,,,,FBgn0033982,Cyp317a1
Cyp318a1,FBgn0030369,,,,,FBgn0030369,Cyp318a1
Cyp49a1,FBgn0033524,,,,,FBgn0033524,Cyp49a1
Cyp4aa1,FBgn0034053,,,,,FBgn0034053,Cyp4aa1
Cyp4ac1,FBgn0031693,,,,,FBgn0031693,Cyp4ac1
Cyp4ac2,FBgn0031694,,,,,FBgn0031694,Cyp4ac2
Cyp4ac3,FBgn0031695,,,,,FBgn0031695,Cyp4ac3
Cyp4ad1,FBgn0033292,,,,,FBgn0033292,Cyp4ad1
Cyp4ae1,FBgn0015036,,,,,FBgn0015036,Cyp4ae1
Cyp4c3,FBgn0015032,,,,,FBgn0015032,Cyp4c3
Cyp4d1,FBgn0005670,,,,,FBgn0005670,Cyp4d1
Cyp4d14,FBgn0023541,,,,,FBgn0023541,Cyp4d14
Cyp4d2,FBgn0011576,,,,,FBgn0011576,Cyp4d2
Cyp4d20,FBgn0035344,,,,,FBgn0035344,Cyp4d20
Cyp4d21,FBgn0031925,,,,,FBgn0031925,Cyp4d21
Cyp4d8,FBgn0015033,,,,,FBgn0015033,Cyp4d8
Cyp4e1,FBgn0015034,,,,,FBgn0015034,Cyp4e1
Cyp4e2,FBgn0014469,,,,,FBgn0014469,Cyp4e2
Cyp4e3,FBgn0015035,,,,,FBgn0015035,Cyp4e3
Cyp4g1,FBgn0010019,,,,,FBgn0010019,Cyp4g1
Cyp4g15,FBgn0030304,,,,,FBgn0030304,Cyp4g15
Cyp4p1,FBgn0015037,,,,,FBgn0015037,Cyp4p1
Cyp4p2,FBgn0033395,,,,,FBgn0033395,Cyp4p2
Cyp4p3,FBgn0033397,,,,,FBgn0033397,Cyp4p3
Cyp4s3,FBgn0030615,,,,,FBgn0030615,Cyp4s3
Cyp6a13,FBgn0033304,,,,,FBgn0033304,Cyp6a13
Cyp6a14,FBgn0033302,,,,,FBgn0033302,Cyp6a14
Cyp6a15Psi,FBgn0033303,,,,,FBgn0033303,Cyp6a15Psi
Cyp6a16,FBgn0031726,,,,,FBgn0031726,Cyp6a16
Cyp6a17,FBgn0015714,,,,,FBgn0015714,Cyp6a17
Cyp6a18,FBgn0039519,,,,,FBgn0039519,Cyp6a18
Cyp6a19,FBgn0033979,,,,,FBgn0033979,Cyp6a19
Cyp6a2,FBgn0000473,,,,,FBgn0000473,Cyp6a2
Cyp6a20,FBgn0033980,,,,,FBgn0033980,Cyp6a20
Cyp6a21,FBgn0033981,,,,,FBgn0033981,Cyp6a21
Cyp6a22,FBgn0013773,,,,,FBgn0013773,Cyp6a22
Cyp6a23,FBgn0033978,,,,,FBgn0033978,Cyp6a23
Cyp6a8,FBgn0013772,,,,,FBgn0013772,Cyp6a8
Cyp6a9,FBgn0013771,,,,,FBgn0013771,Cyp6a9
Cyp6d2,FBgn0034756,,,,,FBgn0034756,Cyp6d2
Cyp6d4,FBgn0039006,,,,,FBgn0039006,Cyp6d4
Cyp6d5,FBgn0038194,,,,,FBgn0038194,Cyp6d5
Cyp6g1,FBgn0025454,,,,,FBgn0025454,Cyp6g1
Cyp6g2,FBgn0033696,,,,,FBgn0033696,Cyp6g2
Cyp6t1,FBgn0031182,,,,,FBgn0031182,Cyp6t1
Cyp6t2Psi,FBgn0041336,,,,,FBgn0041336,Cyp6t2Psi
Cyp6t3,FBgn0033697,,,,,FBgn0033697,Cyp6t3
Cyp6u1,FBgn0033121,,,,,FBgn0033121,Cyp6u1
Cyp6v1,FBgn0031126,,,,,FBgn0031126,Cyp6v1
Cyp6w1,FBgn0033065,,,,,FBgn0033065,Cyp6w1
Cyp9b1,FBgn0015038,,,,,FBgn0015038,Cyp9b1
Cyp9b2,FBgn0015039,,,,,FBgn0015039,Cyp9b2
Cyp9c1,FBgn0015040,,,,,FBgn0015040,Cyp9c1
Cyp9f2,FBgn0038037,,,,,FBgn0038037,Cyp9f2
Cyp9f3,FBgn0038034,,,,,FBgn0038034,Cyp9f3
Cyp9h1,FBgn0033775,,,,,FBgn0033775,Cyp9h1
cype,FBgn0015031,,,,,FBgn0015031,cype
CysRS,FBgn0027091,,,,,FBgn0027091,CysRS
CysRS-m,FBgn0033900,,,,,FBgn0033900,CysRS-m
cysu,FBgn0038511,,,,,FBgn0038511,cysu
Cyt-b5,FBgn0264294,,,,,FBgn0264294,Cyt-b5
Cyt-b5-r,FBgn0000406,,,,,FBgn0000406,Cyt-b5-r
Cyt-c-d,FBgn0086907,,,,,FBgn0086907,Cyt-c-d
Cyt-c-p,FBgn0284248,,,,,FBgn0284248,Cyt-c-p
Cyt-c1,FBgn0035600,,,,,FBgn0035600,Cyt-c1
Cyt-c1L,FBgn0039651,,,,,FBgn0039651,Cyt-c1L
D2hgdh,FBgn0023507,,,,,FBgn0023507,D2hgdh
Dad1,FBgn0263852,,,,,FBgn0263852,Dad1
Dak1,FBgn0028833,,,,,FBgn0028833,Cmpk
dally,FBgn0263930,,,,,FBgn0263930,dally
dare,FBgn0015582,,,,,FBgn0015582,dare
Dark,FBgn0263864,,,,,FBgn0263864,Dark
Dci,FBgn0035169,,,,,FBgn0035169,Dci
Dd,FBgn0029067,,,,,FBgn0029067,Dd
Ddc,FBgn0000422,,,,,FBgn0000422,Ddc
Desat1,FBgn0086687,,,,,FBgn0086687,Desat1
Desat2,FBgn0043043,,,,,FBgn0043043,Desat2
Dgat2,FBgn0033215,,,,,FBgn0033215,Dgat2
Dgk,FBgn0085390,,,,,FBgn0085390,Dgk
Dgkepsilon,FBgn0020930,,,,,FBgn0020930,Dgkepsilon
Dhap-at,FBgn0040212,,,,,FBgn0040212,Dhap-at
Dhc36C,FBgn0013810,,,,,FBgn0013810,Dhc36C
Dhc98D,FBgn0013813,,,,,FBgn0013813,Dhc98D
dhd,FBgn0011761,,,,,FBgn0011761,dhd
Dhfr,FBgn0004087,,,,,FBgn0004087,Dhfr
Dhod,FBgn0000447,,,,,FBgn0000447,Dhod
DhpD,FBgn0261436,,,,,FBgn0261436,DhpD
Dhpr,FBgn0035964,,,,,FBgn0035964,Dhpr
dib,FBgn0000449,,,,,FBgn0000449,dib
Dic1,FBgn0027610,,,,,FBgn0027610,Dic1
Dic2,FBgn0038797,,,,,FBgn0038797,Dic2
Dic3,FBgn0033248,,,,,FBgn0033248,Dic3
Dic4,FBgn0036808,,,,,FBgn0036808,Dic4
Dip-B,FBgn0000454,,,,,FBgn0000454,Dip-B
DJ-1alpha,FBgn0033885,,,,,FBgn0033885,DJ-1alpha
dlg1,FBgn0001624,,,,,FBgn0001624,dlg1
dlp,FBgn0041604,,,,,FBgn0041604,dlp
dmGlut,FBgn0010497,,,,,FBgn0010497,dmGlut
DNApol-epsilon58,FBgn0035644,,,,,FBgn0035644,PolE2
dnc,FBgn0000479,,,,,FBgn0000479,dnc
dnk,FBgn0022338,,,,,FBgn0022338,dnk
dnr1,FBgn0260866,,,,,FBgn0260866,dnr1
dob,FBgn0030607,,,,,FBgn0030607,dob
dock,FBgn0010583,,,,,FBgn0010583,dock
Dop1R1,FBgn0011582,,,,,FBgn0011582,Dop1R1
DOR,FBgn0035542,,,,,FBgn0035542,DOR
Dot,FBgn0015663,,,,,FBgn0015663,Ugt36A1
Dpck,FBgn0037469,,,,,FBgn0037469,Dpck
Duox,FBgn0283531,,,,,FBgn0283531,Duox
dUTPase,FBgn0250837,,,,,FBgn0250837,dUTPase
e,FBgn0000527,,,,,FBgn0000527,e
e(r),FBgn0011586,,,,,FBgn0011586,e(r)
eas,FBgn0000536,,,,,FBgn0000536,eas
ebi,FBgn0263933,,,,,FBgn0263933,ebi
Echs1,FBgn0033879,,,,,FBgn0033879,Echs1
EcR,FBgn0000546,,,,,FBgn0000546,EcR
ECSIT,FBgn0028436,,,,,FBgn0028436,ECSIT
Ect3,FBgn0260746,,,,,FBgn0260746,Ect3
EDTP,FBgn0027506,,,,,FBgn0027506,EDTP
eg,FBgn0000560,,,,,FBgn0000560,eg
Egm,FBgn0086712,,,,,FBgn0086712,Egm
eIF2Bepsilon,FBgn0023512,,,,,FBgn0023512,eIF2Bepsilon
eIF4E1,FBgn0015218,,,,,FBgn0015218,eIF4E1
eIF4G1,FBgn0023213,,,,,FBgn0023213,eIF4G1
eIF4G2,FBgn0260634,,,,,FBgn0260634,eIF4G2
eIF5,FBgn0030719,,,,,FBgn0030719,eIF5
Eip55E,FBgn0000566,,,,,FBgn0000566,Eip55E
Eip71CD,FBgn0000565,,,,,FBgn0000565,MsrA
elav,FBgn0260400,,,,,FBgn0260400,elav
Elo68alpha,FBgn0052072,,,,,FBgn0052072,Elo68alpha
Elo68beta,FBgn0036128,,,,,FBgn0036128,Elo68beta
eloF,FBgn0037762,,,,,FBgn0037762,eloF
emp,FBgn0010435,,,,,FBgn0010435,emp
Eno,FBgn0000579,,,,,FBgn0000579,Eno
Eo,FBgn0030597,,,,,FBgn0030597,Eo
Epac,FBgn0085421,,,,,FBgn0085421,Epac
ERp60,FBgn0033663,,,,,FBgn0033663,ERp60
ERR,FBgn0035849,,,,,FBgn0035849,ERR
Est-6,FBgn0000592,,,,,FBgn0000592,Est-6
Est-P,FBgn0000594,,,,,FBgn0000594,Est-P
Esyt2,FBgn0266758,,,,,FBgn0266758,Esyt2
Etf-QO,FBgn0033465,,,,,FBgn0286783,Etf-QO
Ets97D,FBgn0004510,,,,,FBgn0004510,Ets97D
ewg,FBgn0005427,,,,,FBgn0005427,ewg
fa2h,FBgn0050502,,,,,FBgn0050502,fa2h
Faa,FBgn0016013,,,,,FBgn0016013,Faa
fab1,FBgn0028741,,,,,FBgn0028741,fab1
fabp,FBgn0037913,,,,,FBgn0037913,fabp
Fad2,FBgn0029172,,,,,FBgn0029172,Fad2
fal,FBgn0028380,,,,,FBgn0028380,fal
fan,FBgn0028379,,,,,FBgn0028379,fan
FarO,FBgn0023550,,,,,FBgn0023550,FarO
FASN1,FBgn0283427,,,,,FBgn0283427,FASN1
FASN2,FBgn0042627,,,,,FBgn0042627,FASN2
FASN3,FBgn0040001,,,,,FBgn0287184,FASN3
Fatp1,FBgn0267828,,,,,FBgn0267828,Fatp1
Fatp2,FBgn0265187,,,,,FBgn0265187,Fatp2
Fatp3,FBgn0034999,,,,,FBgn0034999,Fatp3
fbl,FBgn0011205,,,,,FBgn0011205,fbl
fbp,FBgn0032820,,,,,FBgn0032820,fbp
Fbp2,FBgn0000640,,,,,FBgn0000640,Fbp2
Fdh,FBgn0011768,,,,,FBgn0011768,Fdh
fdl,FBgn0045063,,,,,FBgn0045063,fdl
Fdx1,FBgn0011769,,,,,FBgn0011769,Fdx1
Fdx2,FBgn0035529,,,,,FBgn0035529,Fdx2
FeCH,FBgn0266268,,,,,FBgn0266268,FeCH
Fer1HCH,FBgn0015222,,,,,FBgn0015222,Fer1HCH
Fer2LCH,FBgn0015221,,,,,FBgn0015221,Fer2LCH
Fer3HCH,FBgn0030449,,,,,FBgn0030449,Fer3HCH
Fign,FBgn0031519,,,,,FBgn0031519,Fign
firl,FBgn0032405,,,,,FBgn0032405,firl
Fitm,FBgn0035586,,,,,FBgn0035586,Fitm
fiz,FBgn0030594,,,,,FBgn0030594,fiz
Fmo-1,FBgn0034943,,,,,FBgn0034943,Fmo-1
Fmo-2,FBgn0033079,,,,,FBgn0033079,Fmo-2
fne,FBgn0086675,,,,,FBgn0086675,fne
fng,FBgn0011591,,,,,FBgn0011591,fng
Fnta,FBgn0031633,,,,,FBgn0031633,Fnta
Fpgs,FBgn0030407,,,,,FBgn0030407,Fpgs
Fpps,FBgn0025373,,,,,FBgn0025373,Fpps
frc,FBgn0042641,,,,,FBgn0042641,frc
frj,FBgn0031815,,,,,FBgn0031815,frj
Frq1,FBgn0030897,,,,,FBgn0030897,Frq1
Fs(2)Ket,FBgn0262743,,,,,FBgn0262743,Fs(2)Ket
Fuca,FBgn0285958,,,,,FBgn0285958,Fuca
FucT6,FBgn0030327,,,,,FBgn0030327,FucT6
Fum2,FBgn0029890,,,,,FBgn0029890,Fum2
Fum3,FBgn0036162,,,,,FBgn0036162,Fum3
Fum4,FBgn0051874,,,,,FBgn0051874,Fum4
fwd,FBgn0004373,,,,,FBgn0004373,fwd
G6P,FBgn0031463,,,,,FBgn0031463,G6P
GAA1,FBgn0029818,,,,,FBgn0029818,GAA1
GABA-B-R1,FBgn0260446,,,,,FBgn0260446,GABA-B-R1
GABA-B-R2,FBgn0027575,,,,,FBgn0027575,GABA-B-R2
GABA-B-R3,FBgn0031275,,,,,FBgn0031275,GABA-B-R3
Gabat,FBgn0036927,,,,,FBgn0036927,Gabat
Gad1,FBgn0004516,,,,,FBgn0004516,Gad1
Gal,FBgn0001089,,,,,FBgn0001089,Gal
Gale,FBgn0035147,,,,,FBgn0035147,Gale
Galk,FBgn0263199,,,,,FBgn0263199,Galk
Galphaq,FBgn0004435,,,,,FBgn0004435,Galphaq
Galphas,FBgn0001123,,,,,FBgn0001123,Galphas
Galt,FBgn0263200,,,,,FBgn0263200,Galt
GalT1,FBgn0053145,,,,,FBgn0053145,GalT1
Gapdh1,FBgn0001091,,,,,FBgn0001091,Gapdh1
Gapdh2,FBgn0001092,,,,,FBgn0001092,Gapdh2
Gart,FBgn0000053,,,,,FBgn0000053,Gart
Gasp,FBgn0026077,,,,,FBgn0026077,Gasp
GatA,FBgn0260779,,,,,FBgn0260779,GatA
GatB,FBgn0039153,,,,,FBgn0039153,GatB
GatC,FBgn0064115,,,,,FBgn0064115,GatC
gb,FBgn0039487,,,,,FBgn0039487,gb
Gba1a,FBgn0051148,,,,,FBgn0051148,Gba1a
Gba1b,FBgn0051414,,,,,FBgn0051414,Gba1b
Gbp1,FBgn0034199,,,,,FBgn0034199,Gbp1
Gbs-70E,FBgn0036428,,,,,FBgn0036428,Gbs-70E
