Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
cer,FBgn0034443,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0034443,cer
CG10140,FBgn0036363,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036363,CG10140
CG10154,FBgn0036361,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036361,CG10154
CG10359,FBgn0035452,Drosophila Matrisome Genes,ECM-affiliated,,Fibrinogen-domain-containing Proteins,FBgn0035452,CG10359
CG10725,FBgn0036362,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036362,CG10725
CG11211,FBgn0033067,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0033067,CG11211
CG1136,FBgn0035490,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0035490,CG1136
CG11374,FBgn0031214,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Galectin,FBgn0031214,CG11374
CG11459,FBgn0037396,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0037396,CG11459
CG11570,FBgn0036230,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036230,CG11570
CG11674,FBgn0030551,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0030551,CG11674
CG11828,FBgn0039616,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0039616,CG11828
CG12009,FBgn0035430,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0035430,CG12009
CG12111,FBgn0030050,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0030050,CG12111
CG12594,FBgn0037941,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0037941,CG12594
CG13040,FBgn0036608,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0036608,CG13040
CG13041,FBgn0036605,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0036605,CG13041
CG13042,FBgn0036602,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0036602,CG13042
CG13043,FBgn0036600,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0036600,CG13043
CG13044,FBgn0036599,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0036599,CG13044
CG13056,FBgn0040794,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0040794,CG13056
CG13059,FBgn0036607,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0036607,CG13059
CG13060,FBgn0036606,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0036606,CG13060
CG13063,FBgn0036601,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0036601,CG13063
CG13075,FBgn0036563,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036563,CG13075
CG13086,FBgn0032770,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0032770,CG13086
CG13138,FBgn0032211,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0032211,CG13138
CG13308,FBgn0035932,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0035932,CG13308
CG13309,FBgn0035933,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0035933,CG13309
CG13312,FBgn0035931,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0035931,CG13312
CG13587,FBgn0035031,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0035031,CG13587
CG13643,FBgn0040601,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0040601,CG13643
CG13670,FBgn0035873,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0035873,CG13670
CG13675,FBgn0035845,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0035845,CG13675
CG13676,FBgn0035844,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0035844,CG13676
CG13806,FBgn0035325,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0035325,CG13806
CG13837,FBgn0039042,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0039042,CG13837
CG13950,FBgn0031289,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Galectin,FBgn0031289,CG13950
CG13965,FBgn0032834,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0032834,CG13965
CG14089,FBgn0036861,Drosophila Matrisome Genes,ECM-affiliated,,Collagen-domain-containing Proteins,FBgn0036861,CG14089
CG14125,FBgn0036232,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036232,CG14125
CG14132,FBgn0040817,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0040817,CG14132
CG14244,FBgn0040607,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0040607,CG14244
CG14245,FBgn0039452,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0039452,CG14245
CG14247,FBgn0039454,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0039454,CG14247
CG14300,FBgn0038643,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0038643,CG14300
CG14301,FBgn0038632,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0038632,CG14301
CG14304,FBgn0038629,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0038629,CG14304
CG14309,FBgn0038611,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,,FBgn0038611,CG14309
CG14499,FBgn0034317,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0034317,CG14499
CG14500,FBgn0034318,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0034318,CG14500
CG14607,FBgn0037488,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0037488,CG14607
CG14645,FBgn0040687,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0040687,CG14645
CG14762,FBgn0033250,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0033250,CG14762
CG14866,FBgn0038315,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0038315,CG14866
CG14879,FBgn0038419,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Galectin,FBgn0038419,CG14879
CG14880,FBgn0038422,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0038422,CG14880
CG14957,FBgn0035412,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0035412,CG14957
CG15080,FBgn0034391,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0034391,CG15080
CG15199,FBgn0030270,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0030270,CG15199
CG15201,FBgn0030272,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0030272,CG15201
CG15202,FBgn0030271,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0030271,CG15202
CG15203,FBgn0030261,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0030261,CG15203
CG15358,FBgn0031373,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0031373,CG15358
CG15515,FBgn0039719,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0039719,CG15515
CG1552,FBgn0030258,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0030258,CG1552
CG15539,FBgn0039782,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0039782,CG15539
CG15754,FBgn0030492,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0030492,CG15754
CG15756,FBgn0030493,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0030493,CG15756
CG15765,FBgn0029814,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0029814,CG15765
CG15818,FBgn0031910,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0031910,CG15818
CG15864,FBgn0040528,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0040528,CG15864
CG17145,FBgn0036953,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036953,CG17145
CG17147,FBgn0260393,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0260393,CG17147
CG17211,FBgn0032414,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0032414,CG17211
CG17672,FBgn0083978,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0083978,CG17672
CG17739,FBgn0033710,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,Spondin,FBgn0033710,CG17739
CG17826,FBgn0036227,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036227,CG17826
CG1791,FBgn0030163,Drosophila Matrisome Genes,ECM-affiliated,,Fibrinogen-domain-containing Proteins,FBgn0030163,CG1791
CG18231,FBgn0036796,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0036796,CG18231
CG18233,FBgn0036795,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0036795,CG18233
CG18278,FBgn0033836,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Sulfatase,FBgn0033836,CG18278
CG18749,FBgn0042182,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0042182,CG18749
CG1889,FBgn0030164,Drosophila Matrisome Genes,ECM-affiliated,,,FBgn0030164,CG1889
CG2150,FBgn0003065,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0003065,CG2150
CG2444,FBgn0030326,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0030326,CG2444
CG2839,FBgn0031273,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0031273,CG2839
CG30046,FBgn0050046,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,Spondin,FBgn0050046,CG30046
CG30203,FBgn0050203,Homologs/Orthologs to Mammalian Core Matrisome Genes,ECM Glycoproteins,,Spondin,FBgn0050203,CG30203
CG30280,FBgn0050280,Drosophila Matrisome Genes,ECM-affiliated,,Fibrinogen-domain-containing Proteins,FBgn0050280,CG30280
CG31013,FBgn0051013,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0051013,CG31013
CG31016,FBgn0051016,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0051016,CG31016
CG31021,FBgn0051021,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0051021,CG31021
CG31077,FBgn0051077,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0051077,CG31077
CG31145,FBgn0051145,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,FAM 20 Kinase,FBgn0051145,CG31145
CG31268,FBgn0051268,Drosophila Matrisome Genes,ECM-affiliated,,Collagen-domain-containing Proteins,FBgn0051268,CG31268
CG31371,FBgn0051371,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0051371,CG31371
CG31437,FBgn0051437,Drosophila Matrisome Genes,ECM-affiliated,,Collagen-domain-containing Proteins,FBgn0051437,CG31437
CG31524,FBgn0051524,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0051524,CG31524
CG31869,FBgn0051869,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0051869,CG31869
CG31997,FBgn0051997,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0051997,CG31997
CG32024,FBgn0052024,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0052024,CG32024
CG32036,FBgn0052036,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0052036,CG32036
CG32199,FBgn0052199,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0052199,CG32199
CG32201,FBgn0052201,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0052201,CG32201
CG32284,FBgn0052284,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0052284,CG32284
CG32302,FBgn0052302,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0052302,CG32302
CG32564,FBgn0052564,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0052564,CG32564
CG33258,FBgn0053258,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0053258,CG33258
CG33263,FBgn0053263,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0053263,CG33263
CG33293,FBgn0053293,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0053293,CG33293
CG3348,FBgn0040609,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0040609,CG3348
CG33985,FBgn0053985,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0053985,CG33985
CG33986,FBgn0053986,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0053986,CG33986
CG34033,FBgn0054033,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0054033,CG34033
CG34041,FBgn0054041,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0054041,CG34041
CG34177,FBgn0085206,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0085206,CG34177
CG34178,FBgn0085207,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0085207,CG34178
CG34215,FBgn0085244,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0085244,CG34215
CG34220,FBgn0085249,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0085249,CG34220
CG34282,FBgn0085311,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0085311,CG34282
CG34324,FBgn0085353,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0085353,CG34324
CG34426,FBgn0085455,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0085455,CG34426
CG34427,FBgn0085456,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0085456,CG34427
CG34454,FBgn0085483,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0085483,CG34454
CG34460,FBgn0085489,Drosophila Matrisome Genes,Secreted Factors,,,FBgn0085489,CG34460
CG34461,FBgn0250833,Drosophila Matrisome Genes,Apical Matrix,,Cuticle; R&R Chitin-binding-domain-containing Proteins,FBgn0250833,CG34461
CG34462,FBgn0085491,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0085491,CG34462
CG3631,FBgn0038268,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,FAM 20 Kinase,FBgn0038268,CG3631
CG4115,FBgn0038017,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0038017,CG4115
CG41520,FBgn0087011,Drosophila Matrisome Genes,ECM-affiliated,,Fibrinogen-domain-containing Proteins,FBgn0087011,CG41520
CG4174,FBgn0036793,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Prolyl 4-Hydroxylase,FBgn0036793,CG4174
CG42296,FBgn0259192,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0259192,CG42296
CG42342,FBgn0259244,Drosophila Matrisome Genes,ECM-affiliated,,Collagen-domain-containing Proteins,FBgn0259244,CG42342
CG42367,FBgn0259713,Drosophila Matrisome Genes,Apical Matrix,,R&R Chitin-binding-domain-containing Proteins,FBgn0259713,CG42367
CG42397,FBgn0259748,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0259748,CG42397
CG42404,FBgn0259823,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0259823,CG42404
CG42494,FBgn0260026,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0260026,CG42494
CG42525,FBgn0260430,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0260430,CG42525
CG42728,FBgn0261681,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0261681,CG42728
CG42729,FBgn0261682,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0261682,CG42729
CG43055,FBgn0262357,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0262357,CG43055
CG43218,FBgn0262854,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0262854,CG43218
CG43294,FBgn0262986,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0262986,CG43294
CG43333,FBgn0263038,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0263038,CG43333
CG43366,FBgn0263109,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Serpin,FBgn0263109,CG43366
CG43673,FBgn0263748,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0263748,CG43673
CG43797,FBgn0264341,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0264341,CG43797
CG43896,FBgn0264488,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0264488,CG43896
CG4835,FBgn0035607,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0035607,CG4835
CG4847,FBgn0034229,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0034229,CG4847
CG4982,FBgn0036598,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0036598,CG4982
CG5225,FBgn0038468,Drosophila Matrisome Genes,ECM-affiliated,,Collagen-domain-containing Proteins,FBgn0038468,CG5225
CG5335,FBgn0034365,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,Galectin,FBgn0034365,CG5335
CG5367,FBgn0032228,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0032228,CG5367
CG5550,FBgn0034160,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0034160,CG5550
CG5756,FBgn0034301,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0034301,CG5756
CG5758,FBgn0032666,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0032666,CG5758
CG5883,FBgn0036225,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036225,CG5883
CG5897,FBgn0036220,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036220,CG5897
CG6055,FBgn0031918,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,C-type Lectin,FBgn0031918,CG6055
CG6337,FBgn0033873,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0033873,CG6337
CG6347,FBgn0033874,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0033874,CG6347
CG6357,FBgn0033875,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Cathepsin,FBgn0033875,CG6357
CG6403,FBgn0039453,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0039453,CG6403
CG6749,FBgn0036040,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM-affiliated,,,FBgn0036040,CG6749
CG6788,FBgn0030880,Drosophila Matrisome Genes,ECM-affiliated,,Fibrinogen-domain-containing Proteins,FBgn0030880,CG6788
CG6867,FBgn0030887,Drosophila Matrisome Genes,ECM-affiliated,,Collagen-domain-containing Proteins,FBgn0030887,CG6867
CG6933,FBgn0036952,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036952,CG6933
CG6996,FBgn0036950,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036950,CG6996
CG7017,FBgn0036951,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036951,CG7017
CG7203,FBgn0031942,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0031942,CG7203
CG7214,FBgn0031940,Drosophila Matrisome Genes,Apical Matrix,,Cuticle,FBgn0031940,CG7214
CG7248,FBgn0036229,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036229,CG7248
CG7252,FBgn0036226,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036226,CG7252
CG7290,FBgn0036949,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036949,CG7290
CG7298,FBgn0036948,Drosophila Matrisome Genes,Apical Matrix,,Chitin-binding-domain-containing Proteins,FBgn0036948,CG7298
CG7408,FBgn0036765,Homologs/Orthologs to Mammalian Matrisome-Associated Genes,ECM Regulators,,Sulfatase,FBgn0036765,CG7408
