Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
CG17237,FBgn0031410,NA,,,,FBgn0031410,CG17237
CG17450,FBgn0040028,NA,,,,FBgn0040028,CG17450
CG17493,FBgn0040010,NA,,,,FBgn0040010,CG17493
CG17528,FBgn0261387,NA,,,,FBgn0261387,CG17528
CG18109,FBgn0028901,NA,,,,FBgn0028901,CG18109
CG1909,FBgn0039911,NA,,,,FBgn0039911,CG1909
CG3085,FBgn0034816,NA,,,,FBgn0034816,CG3085
CG3121,FBgn0034957,NA,,,,FBgn0034957,Rsph4a
CG31275,FBgn0063261,NA,,,,FBgn0063261,CG31275
CG31802,FBgn0051802,NA,,,,FBgn0051802,CG31802
CG32138,FBgn0267795,NA,,,,FBgn0267795,Frl
CG32232,FBgn0052232,NA,,,,FBgn0052232,CG32232
CG32392,FBgn0052392,NA,,,,FBgn0052392,Rsph3
CG32396,FBgn0052396,NA,,,,FBgn0052396,CG32396
CG32820,FBgn0052820,NA,,,,FBgn0052820,CG32820
CG3339,FBgn0039510,NA,,,,FBgn0039510,CG3339
CG33932,FBgn0066303,NA,,,,FBgn0066303,CG33932
CG34347,FBgn0085376,NA,,,,FBgn0085376,CG34347
CG34417,FBgn0085446,NA,,,,FBgn0085446,CG34417
CG34434,FBgn0250904,NA,,,,FBgn0250904,CG34434
CG42788,FBgn0261859,NA,,,,FBgn0261859,CG42788
CG43324,FBgn0263029,NA,,,,FBgn0263029,CG43324
CG43867,FBgn0264449,NA,,,,FBgn0264449,CG43867
CG45186,FBgn0266696,NA,,,,FBgn0266696,Svil
CG5022,FBgn0032225,NA,,,,FBgn0032225,CG5022
CG5023,FBgn0038774,NA,,,,FBgn0038774,CG5023
CG5984,FBgn0039500,NA,,,,FBgn0039500,CG5984
CG6053,FBgn0036195,NA,,,,FBgn0036195,Dnai2
CG6179,FBgn0030915,NA,,,,FBgn0030915,CG6179
CG6873,FBgn0030951,NA,,,,FBgn0030951,CG6873
CG6971,FBgn0037962,NA,,,,FBgn0037962,Dnali1
CG7276,FBgn0036499,NA,,,,FBgn0036499,CG7276
CG7716,FBgn0035800,NA,,,,FBgn0035800,CG7716
CG7794,FBgn0038565,NA,,,,FBgn0038565,CG7794
CG8397,FBgn0034066,NA,,,,FBgn0034066,EMC7
CG8407,FBgn0033687,NA,,,,FBgn0033687,CG8407
CG8800,FBgn0033408,NA,,,,FBgn0033408,CG8800
CG9279,FBgn0036882,NA,,,,FBgn0036882,CG9279
CG9313,FBgn0034566,NA,,,,FBgn0034566,CG9313
CG9426,FBgn0032485,NA,,,,FBgn0032485,CG9426
CG9492,FBgn0037726,NA,,,,FBgn0037726,CG9492
chb,FBgn0021760,NA,,,,FBgn0021760,chb
Chd64,FBgn0035499,NA,,,,FBgn0035499,Chd64
Che-13,FBgn0031550,NA,,,,FBgn0031550,IFT57
cher,FBgn0014141,NA,,,,FBgn0014141,cher
chic,FBgn0000308,NA,,,,FBgn0000308,chic
cib,FBgn0026084,NA,,,,FBgn0026084,cib
cindr,FBgn0027598,NA,,,,FBgn0027598,cindr
ck,FBgn0000317,NA,,,,FBgn0000317,ck
ClC-a,FBgn0051116,NA,,,,FBgn0051116,ClC-a
CLIP-190,FBgn0020503,NA,,,,FBgn0020503,CLIP-190
cmet,FBgn0040232,NA,,,,FBgn0040232,cmet
cnc,FBgn0262975,NA,,,,FBgn0262975,cnc
cni,FBgn0000339,NA,,,,FBgn0000339,cni
cnn,FBgn0013765,NA,,,,FBgn0013765,cnn
cora,FBgn0010434,NA,,,,FBgn0010434,cora
coro,FBgn0265935,NA,,,,FBgn0265935,coro
Cortactin,FBgn0025865,NA,,,,FBgn0025865,Cortactin
corto,FBgn0010313,NA,,,,FBgn0010313,corto
cos,FBgn0000352,NA,,,,FBgn0000352,cos
Cp190,FBgn0000283,NA,,,,FBgn0000283,Cp190
cpa,FBgn0034577,NA,,,,FBgn0034577,cpa
cpb,FBgn0011570,NA,,,,FBgn0011570,cpb
Crk,FBgn0024811,NA,,,,FBgn0024811,Crk
ctp,FBgn0011760,NA,,,,FBgn0011760,ctp
d,FBgn0262029,NA,,,,FBgn0262029,d
DAAM,FBgn0025641,NA,,,,FBgn0025641,DAAM
dar1,FBgn0263239,NA,,,,FBgn0263239,dar1
dbo,FBgn0040230,NA,,,,FBgn0040230,dbo
DCX-EMAP,FBgn0259099,NA,,,,FBgn0259099,DCX-EMAP
del,FBgn0086251,NA,,,,FBgn0086251,del
Dhc16F,FBgn0013809,NA,,,,FBgn0283476,Dhc16F
Dhc36C,FBgn0013810,NA,,,,FBgn0013810,Dhc36C
Dhc62B,FBgn0013811,NA,,,,FBgn0013811,Dhc62B
Dhc64C,FBgn0261797,NA,,,,FBgn0261797,Dhc64C
Dhc93AB,FBgn0013812,NA,,,,FBgn0013812,Dhc93AB
Dhc98D,FBgn0013813,NA,,,,FBgn0013813,Dhc98D
dia,FBgn0011202,NA,,,,FBgn0011202,dia
Dic61B,FBgn0263988,NA,,,,FBgn0263988,Dic61B
didum,FBgn0261397,NA,,,,FBgn0261397,didum
Dlc90F,FBgn0024432,NA,,,,FBgn0024432,Dlc90F
dlg1,FBgn0001624,NA,,,,FBgn0001624,dlg1
Dlic,FBgn0030276,NA,,,,FBgn0030276,Dlic
dlt,FBgn0024510,NA,,,,FBgn0024510,dlt
Dmn,FBgn0021825,NA,,,,FBgn0021825,DCTN2-p50
dnr1,FBgn0260866,NA,,,,FBgn0260866,dnr1
ds,FBgn0000497,NA,,,,FBgn0284247,ds
Dyb,FBgn0033739,NA,,,,FBgn0033739,Dyb
dyn-p25,FBgn0040228,NA,,,,FBgn0040228,DCTN5-p25
Dys,FBgn0260003,NA,,,,FBgn0260003,Dys
Eb1,FBgn0027066,NA,,,,FBgn0027066,Eb1
ed,FBgn0000547,NA,,,,FBgn0000547,ed
Ef1alpha100E,FBgn0000557,NA,,,,FBgn0000557,eEF1alpha2
Ef1alpha48D,FBgn0000556,NA,,,,FBgn0284245,eEF1alpha1
egh,FBgn0001404,NA,,,,FBgn0001404,egh
egl,FBgn0000562,NA,,,,FBgn0000562,egl
Ehbp1,FBgn0034180,NA,,,,FBgn0034180,Ehbp1
ena,FBgn0000578,NA,,,,FBgn0000578,ena
ens,FBgn0264693,NA,,,,FBgn0264693,ens
ex,FBgn0004583,NA,,,,FBgn0004583,ex
f,FBgn0262111,NA,,,,FBgn0262111,f
Fak,FBgn0020440,NA,,,,FBgn0020440,Fak
Fhos,FBgn0266084,NA,,,,FBgn0266084,Fhos
Fim,FBgn0024238,NA,,,,FBgn0024238,Fim
flfl,FBgn0024555,NA,,,,FBgn0024555,flfl
fliI,FBgn0000709,NA,,,,FBgn0000709,fliI
flr,FBgn0260049,NA,,,,FBgn0260049,flr
form3,FBgn0053556,NA,,,,FBgn0053556,form3
frtz,FBgn0086698,NA,,,,FBgn0086698,frtz
fry,FBgn0016081,NA,,,,FBgn0016081,fry
fs(1)K10,FBgn0000810,NA,,,,FBgn0000810,fs(1)K10
ft,FBgn0001075,NA,,,,FBgn0001075,ft
futsch,FBgn0259108,NA,,,,FBgn0259108,futsch
fy,FBgn0001084,NA,,,,FBgn0001084,fy
fz,FBgn0001085,NA,,,,FBgn0001085,fz
fz2,FBgn0016797,NA,,,,FBgn0016797,fz2
fz3,FBgn0027343,NA,,,,FBgn0027343,fz3
fz4,FBgn0027342,NA,,,,FBgn0027342,fz4
Galphai,FBgn0001104,NA,,,,FBgn0001104,Galphai
Galphao,FBgn0001122,NA,,,,FBgn0001122,Galphao
gammaTub23C,FBgn0260639,NA,,,,FBgn0260639,gammaTub23C
gammaTub37C,FBgn0010097,NA,,,,FBgn0010097,gammaTub37C
Gas8,FBgn0029667,NA,,,,FBgn0029667,Gas8
gek,FBgn0023081,NA,,,,FBgn0023081,gek
Gel,FBgn0010225,NA,,,,FBgn0010225,Gel
Girdin,FBgn0035411,NA,,,,FBgn0283724,Girdin
Gl,FBgn0001108,NA,,,,FBgn0001108,DCTN1-p150
glu,FBgn0015391,NA,,,,FBgn0015391,glu
Grip75,FBgn0026431,NA,,,,FBgn0026431,Grip75
Grip84,FBgn0026430,NA,,,,FBgn0026430,Grip84
Grip91,FBgn0001612,NA,,,,FBgn0001612,Grip91
grk,FBgn0001137,NA,,,,FBgn0001137,grk
Hem,FBgn0011771,NA,,,,FBgn0011771,Hem
heph,FBgn0011224,NA,,,,FBgn0011224,heph
Herp,FBgn0031950,NA,,,,FBgn0031950,Herp
Hip1,FBgn0036309,NA,,,,FBgn0036309,Hip1
hk,FBgn0001202,NA,,,,FBgn0001202,hook
hop,FBgn0004864,NA,,,,FBgn0004864,hop
Hsp23,FBgn0001224,NA,,,,FBgn0001224,Hsp23
hts,FBgn0263391,NA,,,,FBgn0263391,hts
htt,FBgn0027655,NA,,,,FBgn0027655,htt
ik2,FBgn0086657,NA,,,,FBgn0086657,IKKepsilon
Ilk,FBgn0028427,NA,,,,FBgn0028427,Ilk
in,FBgn0001259,NA,,,,FBgn0001259,in
insc,FBgn0011674,NA,,,,FBgn0011674,insc
jar,FBgn0011225,NA,,,,FBgn0011225,jar
jbug,FBgn0028371,NA,,,,FBgn0028371,jbug
jub,FBgn0030530,NA,,,,FBgn0030530,jub
Jupiter,FBgn0051363,NA,,,,FBgn0051363,Jupiter
jvl,FBgn0263929,NA,,,,FBgn0263929,jvl
Kap3,FBgn0028421,NA,,,,FBgn0028421,Kap3
kat-60L1,FBgn0037375,NA,,,,FBgn0037375,kat-60L1
Kat60,FBgn0040208,NA,,,,FBgn0040208,Kat60
kat80,FBgn0040207,NA,,,,FBgn0040207,kat80
kel,FBgn0001301,NA,,,,FBgn0001301,kel
Khc,FBgn0001308,NA,,,,FBgn0001308,Khc
Khc-73,FBgn0019968,NA,,,,FBgn0019968,Khc-73
Kif19A,FBgn0038205,NA,,,,FBgn0038205,Kif19A
Kif3C,FBgn0039925,NA,,,,FBgn0039925,Kif3C
kl-3,FBgn0267432,NA,,,,FBgn0267432,kl-3
kl-5,FBgn0267433,NA,,,,FBgn0267433,kl-5
klar,FBgn0001316,NA,,,,FBgn0001316,klar
Klc,FBgn0010235,NA,,,,FBgn0010235,Klc
KLHL18,FBgn0037978,NA,,,,FBgn0037978,KLHL18
Klp10A,FBgn0030268,NA,,,,FBgn0030268,Klp10A
Klp31E,FBgn0032243,NA,,,,FBgn0032243,Klp31E
Klp3A,FBgn0011606,NA,,,,FBgn0011606,Klp3A
Klp59C,FBgn0034824,NA,,,,FBgn0034824,Klp59C
Klp59D,FBgn0034827,NA,,,,FBgn0034827,Klp59D
Klp61F,FBgn0004378,NA,,,,FBgn0004378,Klp61F
Klp64D,FBgn0004380,NA,,,,FBgn0004380,Klp64D
Klp67A,FBgn0004379,NA,,,,FBgn0004379,Klp67A
Klp68D,FBgn0004381,NA,,,,FBgn0004381,Klp68D
Klp98A,FBgn0004387,NA,,,,FBgn0004387,Klp98A
kst,FBgn0004167,NA,,,,FBgn0004167,kst
kug,FBgn0261574,NA,,,,FBgn0261574,kug
l(2)06496,FBgn0010622,NA,,,,FBgn0010622,DCTN3-p24
l(2)37Ce,FBgn0086446,NA,,,,FBgn0086446,DCTN6-p27
l(2)gl,FBgn0002121,NA,,,,FBgn0002121,l(2)gl
Lam,FBgn0002525,NA,,,,FBgn0002525,Lam
lark,FBgn0011640,NA,,,,FBgn0011640,lark
lilli,FBgn0041111,NA,,,,FBgn0041111,lilli
LIMK1,FBgn0041203,NA,,,,FBgn0283712,LIMK1
Lis-1,FBgn0015754,NA,,,,FBgn0015754,Lis-1
lkb1,FBgn0038167,NA,,,,FBgn0038167,Lkb1
loco,FBgn0020278,NA,,,,FBgn0020278,loco
Lrrk,FBgn0038816,NA,,,,FBgn0038816,Lrrk
lva,FBgn0029688,NA,,,,FBgn0029688,lva
mael,FBgn0016034,NA,,,,FBgn0016034,mael
mago,FBgn0002736,NA,,,,FBgn0002736,mago
Map205,FBgn0002645,NA,,,,FBgn0002645,Map205
Map60,FBgn0010342,NA,,,,FBgn0010342,Map60
Mapmodulin,FBgn0034282,NA,,,,FBgn0034282,Mapmodulin
mars,FBgn0033845,NA,,,,FBgn0033845,mars
mats,FBgn0038965,NA,,,,FBgn0038965,mats
mbc,FBgn0015513,NA,,,,FBgn0015513,mbc
Mbs,FBgn0005536,NA,,,,FBgn0005536,Mbs
mbt,FBgn0025743,NA,,,,FBgn0025743,mbt
mei-S332,FBgn0002715,NA,,,,FBgn0002715,mei-S332
Mer,FBgn0086384,NA,,,,FBgn0086384,Mer
Mhc,FBgn0264695,NA,,,,FBgn0264695,Mhc
Mhcl,FBgn0026059,NA,,,,FBgn0026059,Mhcl
MICAL-like,FBgn0036333,NA,,,,FBgn0036333,MICAL-like
mira,FBgn0021776,NA,,,,FBgn0021776,mira
Miro,FBgn0039140,NA,,,,FBgn0039140,Miro
Mlc-c,FBgn0004687,NA,,,,FBgn0004687,Mlc-c
Mlc1,FBgn0002772,NA,,,,FBgn0002772,Mlc1
Mlc2,FBgn0002773,NA,,,,FBgn0002773,Mlc2
Mlp60A,FBgn0259209,NA,,,,FBgn0259209,Mlp60A
Mob4,FBgn0259483,NA,,,,FBgn0259483,Mob4
Moe,FBgn0011661,NA,,,,FBgn0011661,Moe
mon2,FBgn0031985,NA,,,,FBgn0031985,mon2
moody,FBgn0025631,NA,,,,FBgn0025631,moody
Mp20,FBgn0002789,NA,,,,FBgn0002789,Mp20
Mrtf,FBgn0052296,NA,,,,FBgn0052296,Mrtf
Msp300,FBgn0261836,NA,,,,FBgn0261836,Msp300
msps,FBgn0027948,NA,,,,FBgn0027948,msps
mst,FBgn0020272,NA,,,,FBgn0020272,mst
Mtor,FBgn0013756,NA,,,,FBgn0013756,Mtor
mwh,FBgn0264272,NA,,,,FBgn0264272,mwh
Myo10A,FBgn0263705,NA,,,,FBgn0263705,Myo10A
Myo28B1,FBgn0040299,NA,,,,FBgn0040299,Myo28B1
Myo31DF,FBgn0086347,NA,,,,FBgn0086347,Myo31DF
Myo61F,FBgn0010246,NA,,,,FBgn0010246,Myo61F
Myo81F,FBgn0267431,NA,,,,FBgn0267431,Myo81F
ncd,FBgn0002924,NA,,,,FBgn0002924,ncd
nct,FBgn0039234,NA,,,,FBgn0039234,Nct
neb,FBgn0004374,NA,,,,FBgn0004374,neb
ninaC,FBgn0002938,NA,,,,FBgn0002938,ninaC
nod,FBgn0002948,NA,,,,FBgn0002948,nod
nompC,FBgn0016920,NA,,,,FBgn0016920,nompC
nudE,FBgn0036059,NA,,,,FBgn0036059,nudE
nuf,FBgn0013718,NA,,,,FBgn0013718,nuf
nullo,FBgn0004143,NA,,,,FBgn0004143,nullo
Orc6,FBgn0023180,NA,,,,FBgn0023180,Orc6
Oseg2,FBgn0035317,NA,,,,FBgn0035317,Oseg2
osk,FBgn0003015,NA,,,,FBgn0003015,osk
Osm6,FBgn0031829,NA,,,,FBgn0031829,IFT52
Ote,FBgn0266420,NA,,,,FBgn0266420,Ote
otu,FBgn0003023,NA,,,,FBgn0003023,otu
ovo,FBgn0003028,NA,,,,FBgn0003028,ovo
Pak,FBgn0267698,NA,,,,FBgn0267698,Pak
par-1,FBgn0260934,NA,,,,FBgn0260934,par-1
par-6,FBgn0026192,NA,,,,FBgn0026192,par-6
Pat1,FBgn0029878,NA,,,,FBgn0029878,Pat1
Patronin,FBgn0263197,NA,,,,FBgn0263197,Patronin
pav,FBgn0011692,NA,,,,FBgn0011692,pav
pbl,FBgn0003041,NA,,,,FBgn0003041,pbl
Pez,FBgn0031799,NA,,,,FBgn0031799,Pez
Pka-C1,FBgn0000273,NA,,,,FBgn0000273,Pka-C1
Pka-R1,FBgn0259243,NA,,,,FBgn0259243,Pka-R1
Pkn,FBgn0020621,NA,,,,FBgn0020621,Pkn
Plp,FBgn0086690,NA,,,,FBgn0086690,Plp
pnt,FBgn0003118,NA,,,,FBgn0003118,pnt
pnut,FBgn0013726,NA,,,,FBgn0013726,pnut
pod1,FBgn0029903,NA,,,,FBgn0029903,pod1
poly,FBgn0086371,NA,,,,FBgn0086371,poly
Pp4-19C,FBgn0023177,NA,,,,FBgn0023177,Pp4-19C
Ppcs,FBgn0261285,NA,,,,FBgn0261285,Ppcs
Prm,FBgn0003149,NA,,,,FBgn0003149,Prm
Psn,FBgn0019947,NA,,,,FBgn0284421,Psn
Pten,FBgn0026379,NA,,,,FBgn0026379,Pten
Ptpmeg,FBgn0261985,NA,,,,FBgn0261985,Ptpmeg
qua,FBgn0003187,NA,,,,FBgn0003187,qua
Rab11,FBgn0015790,NA,,,,FBgn0015790,Rab11
Rab6,FBgn0015797,NA,,,,FBgn0015797,Rab6
Rac1,FBgn0010333,NA,,,,FBgn0010333,Rac1
Ran,FBgn0020255,NA,,,,FBgn0020255,Ran
RanBPM,FBgn0262114,NA,,,,FBgn0262114,RanBPM
Rbsn-5,FBgn0261064,NA,,,,FBgn0261064,Rbsn-5
Rep,FBgn0026378,NA,,,,FBgn0026378,Rep
rg,FBgn0266098,NA,,,,FBgn0266098,rg
rhea,FBgn0260442,NA,,,,FBgn0260442,rhea
Rho1,FBgn0014020,NA,,,,FBgn0014020,Rho1
RhoGAP100F,FBgn0039883,NA,,,,FBgn0039883,RhoGAP100F
RhoGAP93B,FBgn0038853,NA,,,,FBgn0038853,RhoGAP93B
RhoGAPp190,FBgn0026375,NA,,,,FBgn0026375,RhoGAPp190
RhoGEF2,FBgn0023172,NA,,,,FBgn0023172,RhoGEF2
rib,FBgn0003254,NA,,,,FBgn0003254,rib
robl,FBgn0024196,NA,,,,FBgn0024196,robl
robl22E,FBgn0028570,NA,,,,FBgn0028570,robl22E
robl37BC,FBgn0028569,NA,,,,FBgn0028569,robl37BC
robl62A,FBgn0028567,NA,,,,FBgn0028567,robl62A
Rok,FBgn0026181,NA,,,,FBgn0026181,Rok
SAK,FBgn0026371,NA,,,,FBgn0026371,SAK
Sas-6,FBgn0039731,NA,,,,FBgn0039731,Sas-6
Sb,FBgn0003319,NA,,,,FBgn0003319,Sb
SCAR,FBgn0041781,NA,,,,FBgn0041781,SCAR
Scgbeta,FBgn0038042,NA,,,,FBgn0038042,Scgbeta
scra,FBgn0261385,NA,,,,FBgn0261385,scra
Sdic1,FBgn0067861,NA,,,,FBgn0067861,Sdic1
sfl,FBgn0020251,NA,,,,FBgn0020251,sfl
sgg,FBgn0003371,NA,,,,FBgn0003371,sgg
shi,FBgn0003392,NA,,,,FBgn0003392,shi
shot,FBgn0013733,NA,,,,FBgn0013733,shot
Shroom,FBgn0085408,NA,,,,FBgn0085408,Shrm
sif,FBgn0085447,NA,,,,FBgn0085447,sif
siz,FBgn0026179,NA,,,,FBgn0026179,siz
Skeletor,FBgn0262717,NA,,,,FBgn0262717,Skeletor
sktl,FBgn0016984,NA,,,,FBgn0016984,sktl
sls,FBgn0086906,NA,,,,FBgn0086906,sls
sn,FBgn0003447,NA,,,,FBgn0003447,sn
sns,FBgn0024189,NA,,,,FBgn0024189,sns
spas,FBgn0039141,NA,,,,FBgn0039141,spas
spdo,FBgn0260440,NA,,,,FBgn0260440,spdo
Spec2,FBgn0044823,NA,,,,FBgn0044823,Spec2
spir,FBgn0003475,NA,,,,FBgn0003475,spir
spn-E,FBgn0003483,NA,,,,FBgn0003483,spn-E
spn-F,FBgn0086362,NA,,,,FBgn0086362,spn-F
sqd,FBgn0263396,NA,,,,FBgn0263396,sqd
sqh,FBgn0003514,NA,,,,FBgn0003514,sqh
Sra-1,FBgn0038320,NA,,,,FBgn0038320,Cyfip
Src42A,FBgn0264959,NA,,,,FBgn0264959,Src42A
Src64B,FBgn0262733,NA,,,,FBgn0262733,Src64B
srpk79D,FBgn0025702,NA,,,,FBgn0025702,Srpk79D
Sry-alpha,FBgn0003510,NA,,,,FBgn0003510,Sry-alpha
ssh,FBgn0029157,NA,,,,FBgn0029157,ssh
stai,FBgn0266521,NA,,,,FBgn0266521,stai
stau,FBgn0003520,NA,,,,FBgn0003520,stau
sti,FBgn0002466,NA,,,,FBgn0002466,sti
Strn-Mlck,FBgn0265045,NA,,,,FBgn0265045,Strn-Mlck
sub,FBgn0003545,NA,,,,FBgn0003545,sub
sw,FBgn0003654,NA,,,,FBgn0003654,sw
Syn1,FBgn0037130,NA,,,,FBgn0037130,Syn1
Syn2,FBgn0034135,NA,,,,FBgn0034135,Syn2
tau,FBgn0266579,NA,,,,FBgn0266579,tau
Tbce,FBgn0033055,NA,,,,FBgn0033055,Tbce
Tektin-A,FBgn0028902,NA,,,,FBgn0028902,Tektin-A
Tektin-C,FBgn0035638,NA,,,,FBgn0035638,Tektin-C
TER94,FBgn0261014,NA,,,,FBgn0286784,TER94
Tm1,FBgn0003721,NA,,,,FBgn0003721,Tm1
Tm2,FBgn0004117,NA,,,,FBgn0004117,Tm2
tmod,FBgn0082582,NA,,,,FBgn0082582,tmod
TpnC4,FBgn0033027,NA,,,,FBgn0033027,TpnC4
TpnC41C,FBgn0013348,NA,,,,FBgn0013348,TpnC41C
TpnC47D,FBgn0010423,NA,,,,FBgn0010423,TpnC47D
TpnC73F,FBgn0010424,NA,,,,FBgn0010424,TpnC73F
tral,FBgn0041775,NA,,,,FBgn0041775,tral
trc,FBgn0003744,NA,,,,FBgn0003744,trc
trio,FBgn0024277,NA,,,,FBgn0024277,trio
tsr,FBgn0011726,NA,,,,FBgn0011726,tsr
