Gene,FBgn,Sub-group,Sub-sub-group,Confidence,Comments,validated_id,current_symbol
CG10680,FBgn0032836,NA,,,,FBgn0032836,CG10680
CG10911,FBgn0034295,NA,,,,FBgn0034295,CG10911
CG10912,FBgn0034296,NA,,,,FBgn0034296,CG10912
CG1092,FBgn0037228,NA,,,,FBgn0037228,CG1092
CG11073,FBgn0034693,NA,,,,FBgn0034693,CG11073
CG11103,FBgn0030522,NA,,,,FBgn0030522,CG11103
CG11319,FBgn0031835,NA,,,,FBgn0031835,CG11319
CG11378,FBgn0040364,NA,,,,FBgn0040364,CG11378
CG11400,FBgn0034198,NA,,,,FBgn0034198,CG11400
CG11851,FBgn0039293,NA,,,,FBgn0039293,Alg9
CG11951,FBgn0039656,NA,,,,FBgn0039656,CG11951
CG11961,FBgn0034436,NA,,,,FBgn0034436,CG11961
CG12163,FBgn0260462,NA,,,,FBgn0260462,CtsF
CG12263,FBgn0034346,NA,,,,FBgn0034346,PIG-O
CG12484,FBgn0086604,NA,,,,FBgn0086604,side-VIII
CG1311,FBgn0035523,NA,,,,FBgn0035523,Ctl1
CG13506,FBgn0034723,NA,,,,FBgn0034723,CG13506
CG13618,FBgn0039203,NA,,,,FBgn0039203,CG13618
CG13654,FBgn0039290,NA,,,,FBgn0039290,CG13654
CG13841,FBgn0040588,NA,,,,FBgn0040588,CG13841
CG14516,FBgn0039640,NA,,,,FBgn0039640,superdeath
CG14523,FBgn0039612,NA,,,,FBgn0039612,Nepl19
CG14526,FBgn0027578,NA,,,,FBgn0027578,Nepl21
CG14629,FBgn0040398,NA,,,,FBgn0040398,CG14629
CG14880,FBgn0038422,NA,,,,FBgn0038422,CG14880
CG14949,FBgn0035358,NA,,,,FBgn0035358,CG14949
CG15117,FBgn0034417,NA,,,,FBgn0034417,CG15117
CG15347,FBgn0030040,NA,,,,FBgn0030040,CG15347
CG1545,FBgn0030259,NA,,,,FBgn0030259,CG1545
CG15556,FBgn0039821,NA,,,,FBgn0039821,CG15556
CG15630,FBgn0031627,NA,,,,FBgn0031627,fipi
CG1637,FBgn0030245,NA,,,,FBgn0030245,CG1637
CG16771,FBgn0032779,NA,,,,FBgn0032779,Alp12
CG16791,FBgn0038881,NA,,,,FBgn0038881,CG16791
CG16798,FBgn0032856,NA,,,,FBgn0032856,CG16798
CG16820,FBgn0032495,NA,,,,FBgn0032495,CG16820
CG16965,FBgn0032387,NA,,,,FBgn0032387,CG16965
CG17097,FBgn0265264,NA,,,,FBgn0265264,CG17097
CG17111,FBgn0039048,NA,,,,FBgn0039048,CG17111
CG17189,FBgn0039485,NA,,,,FBgn0039485,CG17189
CG17660,FBgn0031356,NA,,,,FBgn0031356,CG17660
CG17839,FBgn0036454,NA,,,,FBgn0036454,CG17839
CG18673,FBgn0040629,NA,,,,FBgn0040629,CAH5
CG18858,FBgn0042175,NA,,,,FBgn0042175,CG18858
CG2233,FBgn0029990,NA,,,,FBgn0029990,CG2233
CG2493,FBgn0032864,NA,,,,FBgn0032864,CG2493
CG2736,FBgn0035090,NA,,,,FBgn0035090,CG2736
CG2915,FBgn0033241,NA,,,,FBgn0033241,CG2915
CG2918,FBgn0023529,NA,,,,FBgn0023529,CG2918
CG2943,FBgn0037530,NA,,,,FBgn0037530,EMC1
CG30059,FBgn0260475,NA,,,,FBgn0260475,CG30059
CG31030,FBgn0051030,NA,,,,FBgn0051030,CG31030
CG31100,FBgn0051100,NA,,,,FBgn0051100,CG31100
CG31145,FBgn0051145,NA,,,,FBgn0051145,CG31145
CG31195,FBgn0051195,NA,,,,FBgn0051195,CG31195
CG31198,FBgn0051198,NA,,,,FBgn0051198,CG31198
CG31233,FBgn0051233,NA,,,,FBgn0051233,CG31233
CG31343,FBgn0051343,NA,,,,FBgn0051343,CG31343
CG31414,FBgn0051414,NA,,,,FBgn0051414,Gba1b
CG31445,FBgn0051445,NA,,,,FBgn0051445,CG31445
CG31663,FBgn0051663,NA,,,,FBgn0051663,CG31663
CG31789,FBgn0051789,NA,,,,FBgn0051789,CG31789
CG31821,FBgn0051821,NA,,,,FBgn0051821,CG31821
CG31869,FBgn0051869,NA,,,,FBgn0051869,CG31869
CG32036,FBgn0052036,NA,,,,FBgn0052036,CG32036
CG32191,FBgn0052191,NA,,,,FBgn0052191,CG32191
CG32206,FBgn0052206,NA,,,,FBgn0052206,CG32206
CG3246,FBgn0031538,NA,,,,FBgn0031538,CG3246
CG3303,FBgn0038381,NA,,,,FBgn0038381,EndoU
CG33129,FBgn0053129,NA,,,,FBgn0053129,CG33129
CG33303,FBgn0053303,NA,,,,FBgn0053303,CG33303
CG33543,FBgn0053543,NA,,,,FBgn0053543,CG33543
CG33978,FBgn0053978,NA,,,,FBgn0053978,CG33978
CG34120,FBgn0083956,NA,,,,FBgn0083956,CG34120
CG34355,FBgn0085384,NA,,,,FBgn0085384,CG34355
CG34370,FBgn0085399,NA,,,,FBgn0085399,CG34370
CG3505,FBgn0038250,NA,,,,FBgn0038250,CG3505
CG3618,FBgn0037028,NA,,,,FBgn0037028,CG3618
CG3702,FBgn0031590,NA,,,,FBgn0031590,CG3702
CG3775,FBgn0030425,NA,,,,FBgn0030425,Nep6
CG3790,FBgn0033778,NA,,,,FBgn0033778,Balat
CG3822,FBgn0038837,NA,,,,FBgn0038837,KaiR1D
CG3907,FBgn0034958,NA,,,,FBgn0034958,CG3907
CG3921,FBgn0031571,NA,,,,FBgn0031571,bark
CG3940,FBgn0037788,NA,,,,FBgn0037788,CAH7
CG40006,FBgn0058006,NA,,,,FBgn0058006,CG40006
CG40160,FBgn0058160,NA,,,,FBgn0058160,CG40160
CG4098,FBgn0036648,NA,,,,FBgn0036648,CG4098
CG42709,FBgn0261674,NA,,,,FBgn0261674,CG42709
CG4467,FBgn0039064,NA,,,,FBgn0039064,CG4467
CG45002,FBgn0266354,NA,,,,FBgn0266354,CG45002
CG4572,FBgn0038738,NA,,,,FBgn0038738,CG4572
CG4587,FBgn0028863,NA,,,,FBgn0028863,CG4587
CG4670,FBgn0033814,NA,,,,FBgn0033814,Qsox1
CG4721,FBgn0039024,NA,,,,FBgn0039024,Nepl15
CG4757,FBgn0027584,NA,,,,FBgn0027584,CG4757
CG4829,FBgn0030796,NA,,,,FBgn0030796,CG4829
CG4950,FBgn0036587,NA,,,,FBgn0036587,CG4950
CG4972,FBgn0032217,NA,,,,FBgn0032217,CG4972
CG4984,FBgn0034267,NA,,,,FBgn0034267,CG4984
CG4998,FBgn0036612,NA,,,,FBgn0036612,CG4998
CG5027,FBgn0036579,NA,,,,FBgn0036579,CG5027
CG5038,FBgn0038324,NA,,,,FBgn0038324,CG5038
CG5080,FBgn0031313,NA,,,,FBgn0031313,CG5080
CG5273,FBgn0040382,NA,,,,FBgn0040382,CG5273
CG5326,FBgn0038983,NA,,,,FBgn0038983,CG5326
CG5397,FBgn0031327,NA,,,,FBgn0031327,CG5397
CG5399,FBgn0038353,NA,,,,FBgn0038353,CG5399
CG5506,FBgn0036766,NA,,,,FBgn0036766,CG5506
CG5612,FBgn0039529,NA,,,,FBgn0039529,CG5612
CG5731,FBgn0032192,NA,,,,FBgn0032192,CG5731
CG5758,FBgn0032666,NA,,,,FBgn0032666,CG5758
CG5867,FBgn0027586,NA,,,,FBgn0027586,CG5867
CG5888,FBgn0028523,NA,,,,FBgn0028523,CG5888
CG5948,FBgn0039386,NA,,,,FBgn0039386,CG5948
CG5999,FBgn0038083,NA,,,,FBgn0038083,Ugt37A3
CG6044,FBgn0034725,NA,,,,FBgn0034725,CG6044
CG6126,FBgn0038407,NA,,,,FBgn0038407,CG6126
CG6225,FBgn0038072,NA,,,,FBgn0038072,CG6225
CG6867,FBgn0030887,NA,,,,FBgn0030887,CG6867
CG7227,FBgn0031970,NA,,,,FBgn0031970,CG7227
CG7289,FBgn0031379,NA,,,,FBgn0031379,CG7289
CG7453,FBgn0030991,NA,,,,FBgn0030991,CG7453
CG7556,FBgn0030990,NA,,,,FBgn0030990,CG7556
CG7714,FBgn0038645,NA,,,,FBgn0038645,CG7714
CG7739,FBgn0036509,NA,,,,FBgn0036509,CG7739
CG7781,FBgn0032021,NA,,,,FBgn0032021,CG7781
CG7800,FBgn0037552,NA,,,,FBgn0037552,CG7800
CG7997,FBgn0034117,NA,,,,FBgn0034117,CG7997
CG8180,FBgn0034021,NA,,,,FBgn0034021,CG8180
CG8297,FBgn0034050,NA,,,,FBgn0034050,bug
CG8358,FBgn0037727,NA,,,,FBgn0037727,Nepl12
CG8507,FBgn0037756,NA,,,,FBgn0037756,CG8507
CG8550,FBgn0033742,NA,,,,FBgn0033742,Nepl10
CG8646,FBgn0033763,NA,,,,FBgn0033763,CG8646
CG8668,FBgn0031988,NA,,,,FBgn0031988,CG8668
CG8909,FBgn0030706,NA,,,,FBgn0030706,Lrp4
CG9331,FBgn0032889,NA,,,,FBgn0032889,CG9331
CG9372,FBgn0036891,NA,,,,FBgn0036891,CG9372
CG9380,FBgn0035094,NA,,,,FBgn0035094,CG9380
CG9394,FBgn0034588,NA,,,,FBgn0034588,CG9394
CG9512,FBgn0030593,NA,,,,FBgn0030593,CG9512
CG9568,FBgn0032087,NA,,,,FBgn0032087,CG9568
CG9649,FBgn0038211,NA,,,,FBgn0038211,CG9649
CG9780,FBgn0037230,NA,,,,FBgn0037230,Nepl11
CG9896,FBgn0034808,NA,,,,FBgn0034808,CG9896
CG9917,FBgn0030740,NA,,,,FBgn0030740,CG9917
CG9953,FBgn0035726,NA,,,,FBgn0035726,CG9953
CG9990,FBgn0039594,NA,,,,FBgn0039594,snu
chp,FBgn0267435,NA,,,,FBgn0267435,chp
Cht5,FBgn0038180,NA,,,,FBgn0038180,Cht5
Cht6,FBgn0263132,NA,,,,FBgn0263132,Cht6
Cirl,FBgn0033313,NA,,,,FBgn0033313,Cirl
CngB,FBgn0266346,NA,,,,FBgn0266346,CngB
Cnx99A,FBgn0015622,NA,,,,FBgn0015622,Cnx99A
Cont,FBgn0037240,NA,,,,FBgn0037240,Cont
Cpr47Ee,FBgn0033602,NA,,,,FBgn0033602,Cpr47Ee
Cpr49Ag,FBgn0033730,NA,,,,FBgn0033730,Cpr49Ag
crb,FBgn0259685,NA,,,,FBgn0259685,crb
crim,FBgn0036198,NA,,,,FBgn0036198,crim
cv-d,FBgn0265048,NA,,,,FBgn0265048,cv-d
Cys,FBgn0004629,NA,,,,FBgn0004629,Cys
dally,FBgn0263930,NA,,,,FBgn0263930,dally
Dg,FBgn0034072,NA,,,,FBgn0034072,Dg
Dh44,FBgn0012344,NA,,,,FBgn0012344,Dh44
DIP-eta,FBgn0031725,NA,,,,FBgn0031725,DIP-eta
dome,FBgn0043903,NA,,,,FBgn0043903,dome
dp,FBgn0053196,NA,,,,FBgn0053196,dpy
Dscam3,FBgn0261046,NA,,,,FBgn0261046,Dscam3
Eaat1,FBgn0026439,NA,,,,FBgn0026439,Eaat1
ed,FBgn0000547,NA,,,,FBgn0000547,ed
emp,FBgn0010435,NA,,,,FBgn0010435,emp
Ent2,FBgn0263916,NA,,,,FBgn0263916,Ent2
Eph,FBgn0025936,NA,,,,FBgn0025936,Eph
Est-6,FBgn0000592,NA,,,,FBgn0000592,Est-6
Est-Q,FBgn0037090,NA,,,,FBgn0037090,Est-Q
eys,FBgn0031414,NA,,,,FBgn0031414,eys
Fas1,FBgn0262742,NA,,,,FBgn0285925,Fas1
fat-spondin,FBgn0026721,NA,,,,FBgn0026721,fat-spondin
fred,FBgn0051774,NA,,,,FBgn0051774,fred
FucT6,FBgn0030327,NA,,,,FBgn0030327,FucT6
Fur1,FBgn0004509,NA,,,,FBgn0004509,Fur1
fw,FBgn0001083,NA,,,,FBgn0001083,fw
Gal,FBgn0001089,NA,,,,FBgn0001089,Gal
Gat,FBgn0039915,NA,,,,FBgn0039915,Gat
GCS1,FBgn0030289,NA,,,,FBgn0030289,GCS1
GCS2alpha,FBgn0027588,NA,,,,FBgn0027588,GCS2alpha
GILT1,FBgn0038149,NA,,,,FBgn0038149,GILT1
GILT2,FBgn0039099,NA,,,,FBgn0039099,GILT2
Gld,FBgn0001112,NA,,,,FBgn0001112,Gld
Gli,FBgn0001987,NA,,,,FBgn0001987,Gli
Glt,FBgn0001114,NA,,,,FBgn0001114,Glt
gol,FBgn0004919,NA,,,,FBgn0004919,gol
Gp150,FBgn0013272,NA,,,,FBgn0013272,Gp150
Gp210,FBgn0266580,NA,,,,FBgn0266580,Gp210
Hexo1,FBgn0041630,NA,,,,FBgn0041630,Hexo1
Hexo2,FBgn0041629,NA,,,,FBgn0041629,Hexo2
Hf,FBgn0014000,NA,,,,FBgn0014000,Hf
hig,FBgn0010114,NA,,,,FBgn0010114,hig
HisCl1,FBgn0037950,NA,,,,FBgn0037950,HisCl1
Hml,FBgn0029167,NA,,,,FBgn0029167,Hml
hoe1,FBgn0041150,NA,,,,FBgn0041150,hoe1
hoe2,FBgn0031649,NA,,,,FBgn0031649,hoe2
Idgf1,FBgn0020416,NA,,,,FBgn0020416,Idgf1
if,FBgn0001250,NA,,,,FBgn0001250,if
Indy,FBgn0036816,NA,,,,FBgn0036816,Indy
ine,FBgn0011603,NA,,,,FBgn0011603,ine
Jheh1,FBgn0010053,NA,,,,FBgn0010053,Jheh1
kappaTry,FBgn0043471,NA,,,,FBgn0043471,kappaTry
kcc,FBgn0261794,NA,,,,FBgn0261794,kcc
kug,FBgn0261574,NA,,,,FBgn0261574,kug
l(1)G0289,FBgn0028331,NA,,,,FBgn0028331,l(1)G0289
l(1)G0469,FBgn0040153,NA,,,,FBgn0040153,l(1)G0469
Lamp1,FBgn0032949,NA,,,,FBgn0032949,Lamp1
LanB2,FBgn0267348,NA,,,,FBgn0267348,LanB2
lbk,FBgn0034083,NA,,,,FBgn0034083,lbk
Lerp,FBgn0051072,NA,,,,FBgn0051072,Lerp
Lip4,FBgn0032264,NA,,,,FBgn0032264,Lip4
LManI,FBgn0032253,NA,,,,FBgn0032253,LManI
LManII,FBgn0027611,NA,,,,FBgn0027611,LManII
LRP1,FBgn0053087,NA,,,,FBgn0053087,LRP1
Lsp1gamma,FBgn0002564,NA,,,,FBgn0002564,Lsp1gamma
Lsp2,FBgn0002565,NA,,,,FBgn0002565,Lsp2
ltl,FBgn0268063,NA,,,,FBgn0268063,ltl
Mal-A1,FBgn0002570,NA,,,,FBgn0002570,Mal-A1
Mal-A5,FBgn0050359,NA,,,,FBgn0050359,Mal-A5
Mal-A6,FBgn0050360,NA,,,,FBgn0050360,Mal-A6
Mcr,FBgn0267488,NA,,,,FBgn0267488,Mcr
Mdr65,FBgn0004513,NA,,,,FBgn0004513,Mdr65
mew,FBgn0004456,NA,,,,FBgn0004456,mew
mfas,FBgn0260745,NA,,,,FBgn0260745,mfas
mgl,FBgn0261260,NA,,,,FBgn0261260,mgl
mGluR,FBgn0019985,NA,,,,FBgn0019985,mGluR
Mid1,FBgn0053988,NA,,,,FBgn0053988,Mid1
Mipp1,FBgn0026061,NA,,,,FBgn0026061,Mipp1
MP1,FBgn0027930,NA,,,,FBgn0027930,MP1
Msr-110,FBgn0015766,NA,,,,FBgn0015766,Msr-110
myo,FBgn0026199,NA,,,,FBgn0026199,myo
mys,FBgn0004657,NA,,,,FBgn0004657,mys
nAChRalpha3,FBgn0015519,NA,,,,FBgn0015519,nAChRalpha3
nAChRbeta3,FBgn0031261,NA,,,,FBgn0031261,nAChRbeta3
nahoda,FBgn0034797,NA,,,,FBgn0034797,nahoda
Ndg,FBgn0026403,NA,,,,FBgn0026403,Ndg
nec,FBgn0002930,NA,,,,FBgn0002930,nec
Nep3,FBgn0031081,NA,,,,FBgn0031081,Nep3
NimB4,FBgn0028542,NA,,,,FBgn0028542,NimB4
ninaA,FBgn0002936,NA,,,,FBgn0002936,ninaA
ninaE,FBgn0002940,NA,,,,FBgn0002940,ninaE
NLaz,FBgn0053126,NA,,,,FBgn0053126,NLaz
Nmdar1,FBgn0010399,NA,,,,FBgn0010399,Nmdar1
Nmdar2,FBgn0053513,NA,,,,FBgn0053513,Nmdar2
Npc1a,FBgn0024320,NA,,,,FBgn0024320,Npc1a
Nplp2,FBgn0040813,NA,,,,FBgn0287423,Nplp2
Nrg,FBgn0264975,NA,,,,FBgn0264975,Nrg
nrm,FBgn0262509,NA,,,,FBgn0262509,nrm
nrv1,FBgn0015776,NA,,,,FBgn0015776,nrv1
nrv2,FBgn0015777,NA,,,,FBgn0015777,nrv2
nrv3,FBgn0032946,NA,,,,FBgn0032946,nrv3
Nrx-IV,FBgn0013997,NA,,,,FBgn0013997,Nrx-IV
O-fut1,FBgn0033901,NA,,,,FBgn0033901,O-fut1
obst-B,FBgn0027600,NA,,,,FBgn0027600,obst-B
obst-E,FBgn0031737,NA,,,,FBgn0031737,obst-E
ort,FBgn0003011,NA,,,,FBgn0003011,ort
Ostgamma,FBgn0032015,NA,,,,FBgn0032015,Ostgamma
PH4alphaEFB,FBgn0039776,NA,,,,FBgn0039776,PH4alphaEFB
Phm,FBgn0019948,NA,,,,FBgn0283509,Phm
Piezo,FBgn0264953,NA,,,,FBgn0264953,Piezo
PIG-S,FBgn0265190,NA,,,,FBgn0265190,PIG-S
Pkcdelta,FBgn0259680,NA,,,,FBgn0259680,Pkcdelta
PlexA,FBgn0025741,NA,,,,FBgn0025741,PlexA
Plod,FBgn0036147,NA,,,,FBgn0036147,Plod
Ppn,FBgn0003137,NA,,,,FBgn0003137,Ppn
Prosbeta4,FBgn0032596,NA,,,,FBgn0032596,Prosbeta4
Prp8,FBgn0033688,NA,,,,FBgn0033688,Prp8
psh,FBgn0030926,NA,,,,FBgn0030926,psh
Ptp10D,FBgn0004370,NA,,,,FBgn0004370,Ptp10D
Ptp4E,FBgn0004368,NA,,,,FBgn0004368,Ptp4E
Pvr,FBgn0032006,NA,,,,FBgn0032006,Pvr
qvr,FBgn0260499,NA,,,,FBgn0260499,qvr
regucalcin,FBgn0030362,NA,,,,FBgn0030362,regucalcin
resilin,FBgn0034157,NA,,,,FBgn0034157,resilin
Rfabg,FBgn0087002,NA,,,,FBgn0087002,apolpp
rgn,FBgn0261258,NA,,,,FBgn0261258,rgn
RIC-3,FBgn0050296,NA,,,,FBgn0050296,RIC-3
santa-maria,FBgn0025697,NA,,,,FBgn0025697,santa-maria
Sap-r,FBgn0000416,NA,,,,FBgn0000416,Sap-r
scb,FBgn0003328,NA,,,,FBgn0286785,scb
sda,FBgn0015541,NA,,,,FBgn0039647,jus
sda,FBgn0015541,NA,,,,FBgn0285963,CG46339
sdk,FBgn0021764,NA,,,,FBgn0021764,sdk
Sdr,FBgn0038279,NA,,,,FBgn0038279,Sdr
Sema-1a,FBgn0011259,NA,,,,FBgn0011259,Sema1a
Sema-1b,FBgn0016059,NA,,,,FBgn0016059,Sema1b
Ser7,FBgn0019929,NA,,,,FBgn0019929,Ser7
serp,FBgn0260653,NA,,,,FBgn0260653,serp
sev,FBgn0003366,NA,,,,FBgn0003366,sev
Sh,FBgn0003380,NA,,,,FBgn0003380,Sh
shg,FBgn0003391,NA,,,,FBgn0003391,shg
sno,FBgn0265630,NA,,,,FBgn0265630,sno
Sod3,FBgn0033631,NA,,,,FBgn0033631,Sod3
sosie,FBgn0039232,NA,,,,FBgn0039232,sosie
SP1029,FBgn0263236,NA,,,,FBgn0263236,SP1029
Spase22-23,FBgn0039172,NA,,,,FBgn0039172,Spase22-23
Spn27A,FBgn0028990,NA,,,,FBgn0028990,Spn27A
Spn28Dc,FBgn0031973,NA,,,,FBgn0031973,Spn28Dc
Spn42Dd,FBgn0028988,NA,,,,FBgn0028988,Spn42Dd
Spn88Ea,FBgn0028984,NA,,,,FBgn0028984,Spn88Ea
SsRbeta,FBgn0011016,NA,,,,FBgn0011016,SsRbeta
stj,FBgn0261041,NA,,,,FBgn0261041,stj
sud1,FBgn0265189,NA,,,,FBgn0265189,sud1
sxe2,FBgn0038398,NA,,,,FBgn0038398,sxe2
Ten-m,FBgn0004449,NA,,,,FBgn0004449,Ten-m
Tep2,FBgn0041182,NA,,,,FBgn0041182,Tep2
Tep3,FBgn0041181,NA,,,,FBgn0041181,Tep3
Tep4,FBgn0041180,NA,,,,FBgn0041180,Tep4
Tig,FBgn0011722,NA,,,,FBgn0011722,Tig
Tim17b,FBgn0263977,NA,,,,FBgn0263977,Tim17b
to,FBgn0039298,NA,,,,FBgn0039298,to
tobi,FBgn0261575,NA,,,,FBgn0261575,tobi
Trc8,FBgn0039668,NA,,,,FBgn0039668,Trc8
Treh,FBgn0003748,NA,,,,FBgn0003748,Treh
Tret1-1,FBgn0050035,NA,,,,FBgn0050035,Tret1-1
trn,FBgn0010452,NA,,,,FBgn0010452,trn
trol,FBgn0267911,NA,,,,FBgn0284408,trol
Trpml,FBgn0262516,NA,,,,FBgn0262516,Trpml
Tsf2,FBgn0036299,NA,,,,FBgn0036299,Tsf2
tsl,FBgn0003867,NA,,,,FBgn0003867,tsl
Tsp,FBgn0031850,NA,,,,FBgn0031850,Tsp
Tsp39D,FBgn0032943,NA,,,,FBgn0032943,Tsp39D
Tsp42Ei,FBgn0033130,NA,,,,FBgn0033130,Tsp42Ei
Tsp5D,FBgn0029837,NA,,,,FBgn0029837,Tsp5D
uex,FBgn0262124,NA,,,,FBgn0262124,uex
Ugt36Bc,FBgn0040260,NA,,,,FBgn0040260,Ugt37D1
Ugt86Da,FBgn0040259,NA,,,,FBgn0040259,Ugt302C1
uif,FBgn0031879,NA,,,,FBgn0031879,uif
uzip,FBgn0004055,NA,,,,FBgn0004055,uzip
verm,FBgn0261341,NA,,,,FBgn0261341,verm
Vha100-2,FBgn0028670,NA,,,,FBgn0028670,Vha100-2
VhaAC45,FBgn0262515,NA,,,,FBgn0262515,VhaAC45
vir-1,FBgn0043841,NA,,,,FBgn0043841,vir-1
vn,FBgn0003984,NA,,,,FBgn0003984,vn
wb,FBgn0261563,NA,,,,FBgn0261563,wb
yellow-b,FBgn0032601,NA,,,,FBgn0032601,yellow-b
yellow-c,FBgn0041713,NA,,,,FBgn0041713,yellow-c
yellow-d2,FBgn0034856,NA,,,,FBgn0034856,yellow-d2
yellow-e,FBgn0041711,NA,,,,FBgn0041711,yellow-e
zyd,FBgn0265767,NA,,,,FBgn0265767,zyd
